R18A1603.295204
U-C_VOL_ 16/10/2018 03:29:52 16/10/2018 03:29:52 0170 23.7534 38.0631 -2.8 60.0 15.0 1013.0
10.0 160.0 25.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
0 (mV), 1 (counts), 2 (mV), 3 (counts), 4 (mV), 5 (counts), 6 (mV), 7 (counts), 8 (counts), 9 (counts)
9.4628,17.0000,0.0000,0.0000,9.7506,41.0000,0.0000,0.0000,20.0000,0.0000
9.4715,25.0000,0.0000,0.0000,9.7418,54.0000,0.0000,0.0000,19.0000,0.0000
9.4279,26.0000,0.0000,0.0000,9.7314,43.0000,0.0000,0.0000,20.0000,0.0000
9.4540,23.0000,0.0000,0.0000,9.7314,43.0000,0.0000,0.0000,19.0000,0.0000
9.4453,29.0000,0.0000,0.0000,9.7453,66.0000,0.0000,0.0000,36.0000,0.0000
9.3668,54.0000,0.0000,0.0000,9.7575,93.0000,0.0000,0.0000,62.0000,0.0000
9.5587,79.0000,0.0000,0.0000,9.7488,100.0000,0.0000,0.0000,99.0000,0.0000
9.6285,101.0000,0.0000,0.0000,9.8029,99.0000,0.0000,0.0000,95.0000,0.0000
9.4540,100.0000,0.0000,0.0000,9.7732,106.0000,0.0000,0.0000,101.0000,0.0000
9.6895,103.0000,0.0000,0.0000,10.4151,105.0000,0.0000,0.0000,97.0000,0.0000
10.6140,96.0000,0.0000,0.0000,12.0129,99.0000,0.0000,0.0000,91.0000,0.0000
11.0675,107.0000,0.0000,0.0000,12.9984,106.0000,0.0000,0.0000,105.0000,0.0000
10.7884,102.0000,0.0000,0.0000,12.8833,107.0000,0.0000,0.0000,101.0000,0.0000
10.8582,106.0000,0.0000,0.0000,13.0856,102.0000,0.0000,0.0000,96.0000,0.0000
11.8873,101.0000,0.0000,0.0000,19.8099,100.0000,0.0000,0.0000,107.0000,0.0000
16.1783,96.0000,0.0000,0.0000,43.3176,105.0000,0.0000,0.0000,93.0000,0.0000
26.6789,97.0000,0.0000,0.0000,83.6839,106.0000,0.0000,0.0000,101.0000,0.0000
44.0956,100.0000,0.0000,0.0000,129.6703,99.0000,0.0000,0.0000,101.0000,0.0000
64.1374,98.0000,0.0000,0.0000,171.8018,103.0000,0.0000,0.0000,97.0000,0.0000
82.9496,98.0000,0.0000,0.0000,198.1266,102.0000,0.0000,0.0000,102.0000,0.0000
96.6422,100.0000,0.0000,0.0000,200.0000,104.0000,0.0000,0.0000,103.0000,0.0000
106.6196,98.0000,0.0000,0.0000,200.0000,100.0000,0.0000,0.0000,94.0000,0.0000
115.4282,101.0000,0.0000,0.0000,200.0000,96.0000,0.0000,0.0000,95.0000,0.0000
120.9314,101.0000,0.0000,0.0000,200.0000,101.0000,0.0000,0.0000,104.0000,0.0000
124.6293,97.0000,0.0000,0.0000,200.0000,102.0000,0.0000,0.0000,105.0000,0.0000
126.3998,98.0000,0.0000,0.0000,200.0000,97.0000,0.0000,0.0000,95.0000,0.0000
128.9901,106.0000,0.0000,0.0000,200.0000,91.0000,0.0000,0.0000,99.0000,0.0000
129.4523,97.0000,0.0000,0.0000,200.0000,96.0000,0.0000,0.0000,92.0000,0.0000
127.4028,93.0000,0.0000,0.0000,200.0000,100.0000,0.0000,0.0000,105.0000,0.0000
126.7661,93.0000,0.0000,0.0000,200.0000,107.0000,0.0000,0.0000,101.0000,0.0000
125.5538,102.0000,0.0000,0.0000,200.0000,90.0000,0.0000,0.0000,96.0000,0.0000
123.1118,89.0000,0.0000,0.0000,200.0000,98.0000,0.0000,0.0000,99.0000,0.0000
118.2889,102.0000,0.0000,0.0000,200.0000,105.0000,0.0000,0.0000,100.0000,0.0000
114.9922,98.0000,0.0000,0.0000,200.0000,97.0000,0.0000,0.0000,90.0000,0.0000
114.7654,98.0000,0.0000,0.0000,200.0000,100.0000,0.0000,0.0000,103.0000,0.0000
112.6897,101.0000,0.0000,0.0000,200.0000,100.0000,0.0000,0.0000,96.0000,0.0000
108.7912,99.0000,0.0000,0.0000,200.0000,106.0000,0.0000,0.0000,92.0000,0.0000
104.2735,97.0000,0.0000,0.0000,200.0000,100.0000,0.0000,0.0000,96.0000,0.0000
102.9740,97.0000,0.0000,0.0000,200.0000,91.0000,0.0000,0.0000,95.0000,0.0000
101.0117,99.0000,0.0000,0.0000,199.7645,95.0000,0.0000,0.0000,100.0000,0.0000
92.7786,95.0000,0.0000,0.0000,199.0633,96.0000,0.0000,0.0000,102.0000,0.0000
91.8280,93.0000,0.0000,0.0000,197.5231,107.0000,0.0000,0.0000,92.0000,0.0000
92.2815,104.0000,0.0000,0.0000,195.4683,94.0000,0.0000,0.0000,89.0000,0.0000
87.3190,92.0000,0.0000,0.0000,187.3801,97.0000,0.0000,0.0000,91.0000,0.0000
84.5107,102.0000,0.0000,0.0000,180.2878,99.0000,0.0000,0.0000,94.0000,0.0000
81.9117,98.0000,0.0000,0.0000,174.1828,108.0000,0.0000,0.0000,99.0000,0.0000
77.4638,95.0000,0.0000,0.0000,166.9388,95.0000,0.0000,0.0000,99.0000,0.0000
72.9461,93.0000,0.0000,0.0000,158.9430,107.0000,0.0000,0.0000,103.0000,0.0000
69.1959,99.0000,0.0000,0.0000,152.8903,93.0000,0.0000,0.0000,92.0000,0.0000
68.9866,100.0000,0.0000,0.0000,148.4580,100.0000,0.0000,0.0000,104.0000,0.0000
69.2133,100.0000,0.0000,0.0000,143.4642,99.0000,0.0000,0.0000,101.0000,0.0000
66.1259,100.0000,0.0000,0.0000,137.4272,94.0000,0.0000,0.0000,95.0000,0.0000
62.4106,94.0000,0.0000,0.0000,131.0553,99.0000,0.0000,0.0000,94.0000,0.0000
58.0412,93.0000,0.0000,0.0000,126.5533,98.0000,0.0000,0.0000,99.0000,0.0000
56.2969,98.0000,0.0000,0.0000,121.6274,92.0000,0.0000,0.0000,83.0000,0.0000
56.0003,100.0000,0.0000,0.0000,118.0586,99.0000,0.0000,0.0000,88.0000,0.0000
54.3084,93.0000,0.0000,0.0000,114.4444,101.0000,0.0000,0.0000,93.0000,0.0000
52.6600,100.0000,0.0000,0.0000,107.9435,98.0000,0.0000,0.0000,90.0000,0.0000
51.2297,90.0000,0.0000,0.0000,103.2322,104.0000,0.0000,0.0000,92.0000,0.0000
48.7354,94.0000,0.0000,0.0000,100.4971,93.0000,0.0000,0.0000,85.0000,0.0000
48.1249,90.0000,0.0000,0.0000,97.1882,93.0000,0.0000,0.0000,94.0000,0.0000
46.9039,95.0000,0.0000,0.0000,92.3600,97.0000,0.0000,0.0000,94.0000,0.0000
44.0607,101.0000,0.0000,0.0000,89.0302,96.0000,0.0000,0.0000,89.0000,0.0000
43.2758,97.0000,0.0000,0.0000,88.1633,97.0000,0.0000,0.0000,88.0000,0.0000
44.1915,94.0000,0.0000,0.0000,85.0392,94.0000,0.0000,0.0000,96.0000,0.0000
42.6565,98.0000,0.0000,0.0000,80.3803,96.0000,0.0000,0.0000,91.0000,0.0000
