R18A1603.360941
U-C_VOL_ 16/10/2018 03:36:09 16/10/2018 03:36:09 0170 23.7534 38.0631 0.0 110.0 15.0 1013.0
10.0 160.0 25.0  00.0 -10.0 00.2  00.0
0000014 0020 0000014 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
0 (mV), 1 (counts), 2 (mV), 3 (counts), 4 (mV), 5 (counts), 6 (mV), 7 (counts), 8 (counts), 9 (counts)
9.0529,20.0000,0.0000,0.0000,9.4035,42.0000,0.0000,0.0000,22.0000,0.0000
9.1226,20.0000,0.0000,0.0000,9.3965,41.0000,0.0000,0.0000,21.0000,0.0000
9.1401,25.0000,0.0000,0.0000,9.3930,44.0000,0.0000,0.0000,27.0000,0.0000
9.1575,30.0000,0.0000,0.0000,9.3878,48.0000,0.0000,0.0000,25.0000,0.0000
9.0616,28.0000,0.0000,0.0000,9.3982,80.0000,0.0000,0.0000,44.0000,0.0000
8.9569,48.0000,0.0000,0.0000,9.3912,96.0000,0.0000,0.0000,72.0000,0.0000
9.2098,86.0000,0.0000,0.0000,9.3930,98.0000,0.0000,0.0000,88.0000,0.0000
9.2360,93.0000,0.0000,0.0000,9.4471,98.0000,0.0000,0.0000,96.0000,0.0000
9.0441,98.0000,0.0000,0.0000,9.4052,98.0000,0.0000,0.0000,99.0000,0.0000
9.4279,67.0000,0.0000,0.0000,9.8971,53.0000,0.0000,0.0000,82.0000,0.0000
10.1518,17.0000,0.0000,0.0000,11.5158,19.0000,0.0000,0.0000,34.0000,0.0000
10.1954,15.0000,0.0000,0.0000,12.3897,8.0000,0.0000,0.0000,18.0000,0.0000
10.5791,24.0000,0.0000,0.0000,12.1647,27.0000,0.0000,0.0000,21.0000,0.0000
11.1634,14.0000,0.0000,0.0000,13.3857,15.0000,0.0000,0.0000,23.0000,0.0000
11.6606,17.0000,0.0000,0.0000,20.8041,19.0000,0.0000,0.0000,4.0000,0.0000
16.1347,36.0000,0.0000,0.0000,44.1235,24.0000,0.0000,0.0000,28.0000,0.0000
29.2779,25.0000,0.0000,0.0000,85.4265,11.0000,0.0000,0.0000,28.0000,0.0000
53.7066,34.0000,0.0000,0.0000,132.4961,36.0000,0.0000,0.0000,30.0000,0.0000
265.4457,43.0000,0.0000,0.0000,189.8831,28.0000,0.0000,0.0000,30.0000,0.0000
776.0597,19.0000,0.0000,0.0000,192.8571,31.0000,0.0000,0.0000,1.0000,0.0000
963.6839,57.0000,0.0000,0.0000,192.8571,50.0000,0.0000,0.0000,0.0000,0.0000
964.2857,34.0000,0.0000,0.0000,192.8571,40.0000,0.0000,0.0000,3.0000,0.0000
964.2857,19.0000,0.0000,0.0000,192.8571,54.0000,0.0000,0.0000,0.0000,0.0000
964.2857,17.0000,0.0000,0.0000,192.8571,44.0000,0.0000,0.0000,2.0000,0.0000
614.4776,10.0000,0.0000,0.0000,192.8571,41.0000,0.0000,0.0000,0.0000,0.0000
33.3944,11.0000,0.0000,0.0000,192.8571,52.0000,0.0000,0.0000,0.0000,0.0000
285.5050,14.0000,0.0000,0.0000,192.8571,36.0000,0.0000,0.0000,0.0000,0.0000
47.4185,5.0000,0.0000,0.0000,192.8571,39.0000,0.0000,0.0000,0.0000,0.0000
4.9014,9.0000,0.0000,0.0000,192.8571,32.0000,0.0000,0.0000,0.0000,0.0000
86.9178,7.0000,0.0000,0.0000,146.7399,37.0000,0.0000,0.0000,0.0000,0.0000
14.8439,10.0000,0.0000,0.0000,46.9178,34.0000,0.0000,0.0000,0.0000,0.0000
3.5932,6.0000,0.0000,0.0000,42.3705,43.0000,0.0000,0.0000,0.0000,0.0000
32.5135,7.0000,0.0000,0.0000,11.5053,35.0000,0.0000,0.0000,0.0000,0.0000
7.1690,7.0000,0.0000,0.0000,16.2690,38.0000,0.0000,0.0000,0.0000,0.0000
5.1805,9.0000,0.0000,0.0000,23.5322,32.0000,0.0000,0.0000,0.0000,0.0000
17.7568,9.0000,0.0000,0.0000,15.1282,41.0000,0.0000,0.0000,1.0000,0.0000
8.6778,5.0000,0.0000,0.0000,16.7521,44.0000,0.0000,0.0000,0.0000,0.0000
8.5208,4.0000,0.0000,0.0000,18.1336,52.0000,0.0000,0.0000,0.0000,0.0000
12.3757,9.0000,0.0000,0.0000,16.1068,53.0000,0.0000,0.0000,0.0000,0.0000
9.3145,8.0000,0.0000,0.0000,17.4185,44.0000,0.0000,0.0000,1.0000,0.0000
9.3145,5.0000,0.0000,0.0000,17.2876,47.0000,0.0000,0.0000,0.0000,0.0000
10.0209,6.0000,0.0000,0.0000,15.9934,50.0000,0.0000,0.0000,0.0000,0.0000
8.9395,4.0000,0.0000,0.0000,16.2254,44.0000,0.0000,0.0000,0.0000,0.0000
9.1837,7.0000,0.0000,0.0000,16.4347,42.0000,0.0000,0.0000,0.0000,0.0000
9.8378,8.0000,0.0000,0.0000,16.6178,47.0000,0.0000,0.0000,0.0000,0.0000
9.5064,5.0000,0.0000,0.0000,16.9841,41.0000,0.0000,0.0000,1.0000,0.0000
9.5151,4.0000,0.0000,0.0000,17.2126,44.0000,0.0000,0.0000,0.0000,0.0000
9.8814,2.0000,0.0000,0.0000,17.8423,37.0000,0.0000,0.0000,0.0000,0.0000
9.9773,2.0000,0.0000,0.0000,18.3011,38.0000,0.0000,0.0000,0.0000,0.0000
9.7767,6.0000,0.0000,0.0000,17.8737,37.0000,0.0000,0.0000,0.0000,0.0000
9.7418,3.0000,0.0000,0.0000,17.9016,35.0000,0.0000,0.0000,0.0000,0.0000
9.6197,7.0000,0.0000,0.0000,18.1284,38.0000,0.0000,0.0000,0.0000,0.0000
9.3407,4.0000,0.0000,0.0000,17.5336,26.0000,0.0000,0.0000,0.0000,0.0000
9.2796,4.0000,0.0000,0.0000,17.4481,25.0000,0.0000,0.0000,0.0000,0.0000
9.3145,2.0000,0.0000,0.0000,17.8964,24.0000,0.0000,0.0000,0.0000,0.0000
9.2273,3.0000,0.0000,0.0000,17.5057,22.0000,0.0000,0.0000,0.0000,0.0000
9.1575,2.0000,0.0000,0.0000,17.3452,23.0000,0.0000,0.0000,0.0000,0.0000
9.2273,1.0000,0.0000,0.0000,17.5632,25.0000,0.0000,0.0000,0.0000,0.0000
9.4366,0.0000,0.0000,0.0000,17.3574,14.0000,0.0000,0.0000,0.0000,0.0000
9.5151,3.0000,0.0000,0.0000,17.3487,20.0000,0.0000,0.0000,0.0000,0.0000
9.5500,1.0000,0.0000,0.0000,17.7778,19.0000,0.0000,0.0000,0.0000,0.0000
9.6285,2.0000,0.0000,0.0000,17.5946,16.0000,0.0000,0.0000,0.0000,0.0000
9.5325,0.0000,0.0000,0.0000,16.8742,14.0000,0.0000,0.0000,0.0000,0.0000
9.3319,2.0000,0.0000,0.0000,16.6667,19.0000,0.0000,0.0000,0.0000,0.0000
9.2273,1.0000,0.0000,0.0000,16.7417,19.0000,0.0000,0.0000,0.0000,0.0000
9.0441,0.0000,0.0000,0.0000,16.5254,8.0000,0.0000,0.0000,0.0000,0.0000
8.8959,0.0000,0.0000,0.0000,16.5044,11.0000,0.0000,0.0000,0.0000,0.0000
8.9569,1.0000,0.0000,0.0000,16.5114,4.0000,0.0000,0.0000,0.0000,0.0000
9.0616,2.0000,0.0000,0.0000,16.2812,17.0000,0.0000,0.0000,0.0000,0.0000
9.1837,3.0000,0.0000,0.0000,16.2672,8.0000,0.0000,0.0000,0.0000,0.0000
9.2622,1.0000,0.0000,0.0000,16.2097,10.0000,0.0000,0.0000,1.0000,0.0000
9.3755,0.0000,0.0000,0.0000,15.7544,5.0000,0.0000,0.0000,0.0000,0.0000
9.4366,1.0000,0.0000,0.0000,15.3532,5.0000,0.0000,0.0000,0.0000,0.0000
9.4104,0.0000,0.0000,0.0000,15.1090,5.0000,0.0000,0.0000,0.0000,0.0000
9.3407,0.0000,0.0000,0.0000,14.6939,6.0000,0.0000,0.0000,0.0000,0.0000
9.2186,1.0000,0.0000,0.0000,14.2020,2.0000,0.0000,0.0000,0.0000,0.0000
9.0703,1.0000,0.0000,0.0000,13.9299,4.0000,0.0000,0.0000,0.0000,0.0000
9.0529,1.0000,0.0000,0.0000,13.3961,3.0000,0.0000,0.0000,0.0000,0.0000
9.0267,0.0000,0.0000,0.0000,12.3844,8.0000,0.0000,0.0000,0.0000,0.0000
9.0267,1.0000,0.0000,0.0000,11.1251,0.0000,0.0000,0.0000,0.0000,0.0000
9.0092,0.0000,0.0000,0.0000,10.2721,4.0000,0.0000,0.0000,0.0000,0.0000
9.0790,0.0000,0.0000,0.0000,9.8238,1.0000,0.0000,0.0000,0.0000,0.0000
9.2011,1.0000,0.0000,0.0000,9.6930,2.0000,0.0000,0.0000,0.0000,0.0000
9.1837,0.0000,0.0000,0.0000,9.7663,0.0000,0.0000,0.0000,0.0000,0.0000
9.2709,0.0000,0.0000,0.0000,9.7558,1.0000,0.0000,0.0000,0.0000,0.0000
9.3145,0.0000,0.0000,0.0000,9.6215,2.0000,0.0000,0.0000,0.0000,0.0000
9.3058,0.0000,0.0000,0.0000,9.6250,2.0000,0.0000,0.0000,0.0000,0.0000
9.1662,0.0000,0.0000,0.0000,9.6511,1.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.5622,2.0000,0.0000,0.0000,0.0000,0.0000
9.0529,0.0000,0.0000,0.0000,9.4331,3.0000,0.0000,0.0000,0.0000,0.0000
9.0441,0.0000,0.0000,0.0000,9.4244,1.0000,0.0000,0.0000,0.0000,0.0000
9.0267,0.0000,0.0000,0.0000,9.4226,0.0000,0.0000,0.0000,0.0000,0.0000
9.0790,0.0000,0.0000,0.0000,9.3651,2.0000,0.0000,0.0000,0.0000,0.0000
9.0180,0.0000,0.0000,0.0000,9.3738,0.0000,0.0000,0.0000,0.0000,0.0000
9.0703,1.0000,0.0000,0.0000,9.4575,2.0000,0.0000,0.0000,0.0000,0.0000
9.2011,0.0000,0.0000,0.0000,9.5447,0.0000,0.0000,0.0000,0.0000,0.0000
9.2360,0.0000,0.0000,0.0000,9.5622,3.0000,0.0000,0.0000,0.0000,0.0000
9.2273,0.0000,0.0000,0.0000,9.5273,0.0000,0.0000,0.0000,0.0000,0.0000
9.1750,1.0000,0.0000,0.0000,9.5500,3.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.5256,3.0000,0.0000,0.0000,0.0000,0.0000
9.0529,0.0000,0.0000,0.0000,9.4104,3.0000,0.0000,0.0000,0.0000,0.0000
8.9918,0.0000,0.0000,0.0000,9.3284,1.0000,0.0000,0.0000,0.0000,0.0000
8.9395,0.0000,0.0000,0.0000,9.3354,1.0000,0.0000,0.0000,0.0000,0.0000
9.0005,0.0000,0.0000,0.0000,9.3372,1.0000,0.0000,0.0000,0.0000,0.0000
9.0616,0.0000,0.0000,0.0000,9.3407,4.0000,0.0000,0.0000,0.0000,0.0000
9.0616,0.0000,0.0000,0.0000,9.3843,0.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.4767,1.0000,0.0000,0.0000,0.0000,0.0000
9.1750,0.0000,0.0000,0.0000,9.4802,3.0000,0.0000,0.0000,0.0000,0.0000
9.1924,0.0000,0.0000,0.0000,9.5133,2.0000,0.0000,0.0000,0.0000,0.0000
9.1750,0.0000,0.0000,0.0000,9.5465,2.0000,0.0000,0.0000,0.0000,0.0000
9.2098,0.0000,0.0000,0.0000,9.5395,2.0000,0.0000,0.0000,0.0000,0.0000
9.2534,0.0000,0.0000,0.0000,9.4645,0.0000,0.0000,0.0000,0.0000,0.0000
9.0877,1.0000,0.0000,0.0000,9.4349,2.0000,0.0000,0.0000,0.0000,0.0000
9.0180,1.0000,0.0000,0.0000,9.4383,2.0000,0.0000,0.0000,0.0000,0.0000
9.0092,0.0000,0.0000,0.0000,9.4331,1.0000,0.0000,0.0000,0.0000,0.0000
9.0877,0.0000,0.0000,0.0000,9.3755,0.0000,0.0000,0.0000,0.0000,0.0000
9.0790,0.0000,0.0000,0.0000,9.3965,1.0000,0.0000,0.0000,0.0000,0.0000
9.0529,1.0000,0.0000,0.0000,9.5064,1.0000,0.0000,0.0000,0.0000,0.0000
9.0790,0.0000,0.0000,0.0000,9.4976,0.0000,0.0000,0.0000,0.0000,0.0000
9.1401,2.0000,0.0000,0.0000,9.4610,2.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.4959,1.0000,0.0000,0.0000,0.0000,0.0000
9.2360,1.0000,0.0000,0.0000,9.4645,1.0000,0.0000,0.0000,0.0000,0.0000
9.1575,0.0000,0.0000,0.0000,9.4523,0.0000,0.0000,0.0000,0.0000,0.0000
9.1139,0.0000,0.0000,0.0000,9.4802,0.0000,0.0000,0.0000,0.0000,0.0000
9.0790,0.0000,0.0000,0.0000,9.4122,0.0000,0.0000,0.0000,0.0000,0.0000
9.0529,0.0000,0.0000,0.0000,9.3668,0.0000,0.0000,0.0000,0.0000,0.0000
9.0180,1.0000,0.0000,0.0000,9.3912,1.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.3808,1.0000,0.0000,0.0000,0.0000,0.0000
9.1313,0.0000,0.0000,0.0000,9.4000,1.0000,0.0000,0.0000,0.0000,0.0000
9.0354,0.0000,0.0000,0.0000,9.4418,1.0000,0.0000,0.0000,0.0000,0.0000
9.1052,0.0000,0.0000,0.0000,9.4453,2.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.4383,3.0000,0.0000,0.0000,0.0000,0.0000
9.1662,0.0000,0.0000,0.0000,9.4383,0.0000,0.0000,0.0000,0.0000,0.0000
9.1139,0.0000,0.0000,0.0000,9.4122,0.0000,0.0000,0.0000,0.0000,0.0000
9.2011,0.0000,0.0000,0.0000,9.4174,0.0000,0.0000,0.0000,0.0000,0.0000
9.1924,0.0000,0.0000,0.0000,9.4052,0.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.3860,2.0000,0.0000,0.0000,0.0000,0.0000
9.1226,0.0000,0.0000,0.0000,9.4017,2.0000,0.0000,0.0000,0.0000,0.0000
9.0529,0.0000,0.0000,0.0000,9.4192,2.0000,0.0000,0.0000,0.0000,0.0000
9.0354,0.0000,0.0000,0.0000,9.3895,0.0000,0.0000,0.0000,0.0000,0.0000
9.1052,0.0000,0.0000,0.0000,9.4383,0.0000,0.0000,0.0000,0.0000,0.0000
9.1052,0.0000,0.0000,0.0000,9.4854,0.0000,0.0000,0.0000,0.0000,0.0000
9.0877,0.0000,0.0000,0.0000,9.4349,0.0000,0.0000,0.0000,0.0000,0.0000
9.1750,0.0000,0.0000,0.0000,9.4035,0.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.4261,1.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.4366,0.0000,0.0000,0.0000,0.0000,0.0000
9.1313,0.0000,0.0000,0.0000,9.4715,0.0000,0.0000,0.0000,0.0000,0.0000
9.1226,0.0000,0.0000,0.0000,9.4942,1.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.4575,1.0000,0.0000,0.0000,0.0000,0.0000
9.1401,0.0000,0.0000,0.0000,9.4017,0.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.3860,1.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.3651,0.0000,0.0000,0.0000,0.0000,0.0000
9.0790,0.0000,0.0000,0.0000,9.3651,1.0000,0.0000,0.0000,0.0000,0.0000
9.0877,0.0000,0.0000,0.0000,9.3878,1.0000,0.0000,0.0000,0.0000,0.0000
9.1313,0.0000,0.0000,0.0000,9.4331,0.0000,0.0000,0.0000,0.0000,0.0000
9.2011,0.0000,0.0000,0.0000,9.4523,0.0000,0.0000,0.0000,0.0000,0.0000
9.1662,0.0000,0.0000,0.0000,9.4523,0.0000,0.0000,0.0000,0.0000,0.0000
9.1226,0.0000,0.0000,0.0000,9.4488,1.0000,0.0000,0.0000,0.0000,0.0000
9.1575,0.0000,0.0000,0.0000,9.4279,1.0000,0.0000,0.0000,0.0000,0.0000
9.1052,0.0000,0.0000,0.0000,9.3860,1.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.3825,0.0000,0.0000,0.0000,0.0000,0.0000
9.0877,0.0000,0.0000,0.0000,9.3947,1.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.4296,0.0000,0.0000,0.0000,0.0000,0.0000
9.1401,0.0000,0.0000,0.0000,9.4087,1.0000,0.0000,0.0000,0.0000,0.0000
9.1052,0.0000,0.0000,0.0000,9.3825,0.0000,0.0000,0.0000,0.0000,0.0000
9.1488,0.0000,0.0000,0.0000,9.3895,0.0000,0.0000,0.0000,0.0000,0.0000
9.0965,0.0000,0.0000,0.0000,9.4122,0.0000,0.0000,0.0000,0.0000,0.0000
9.0965,0.0000,0.0000,0.0000,9.4244,0.0000,0.0000,0.0000,0.0000,0.0000
9.0877,0.0000,0.0000,0.0000,9.4628,0.0000,0.0000,0.0000,0.0000,0.0000
9.1924,0.0000,0.0000,0.0000,9.4575,2.0000,0.0000,0.0000,0.0000,0.0000
9.1313,0.0000,0.0000,0.0000,9.4261,0.0000,0.0000,0.0000,0.0000,0.0000
9.0616,0.0000,0.0000,0.0000,9.4174,0.0000,0.0000,0.0000,0.0000,0.0000
9.1313,0.0000,0.0000,0.0000,9.3965,0.0000,0.0000,0.0000,0.0000,0.0000
9.1052,0.0000,0.0000,0.0000,9.3825,0.0000,0.0000,0.0000,0.0000,0.0000
9.0529,0.0000,0.0000,0.0000,9.3843,0.0000,0.0000,0.0000,0.0000,0.0000
9.0790,0.0000,0.0000,0.0000,9.3721,0.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.3912,0.0000,0.0000,0.0000,0.0000,0.0000
9.1052,0.0000,0.0000,0.0000,9.3878,1.0000,0.0000,0.0000,0.0000,0.0000
9.1401,0.0000,0.0000,0.0000,9.3982,1.0000,0.0000,0.0000,0.0000,0.0000
9.1226,0.0000,0.0000,0.0000,9.4401,1.0000,0.0000,0.0000,0.0000,0.0000
9.0877,0.0000,0.0000,0.0000,9.4139,0.0000,0.0000,0.0000,0.0000,0.0000
9.1401,0.0000,0.0000,0.0000,9.4017,0.0000,0.0000,0.0000,0.0000,0.0000
9.0703,0.0000,0.0000,0.0000,9.4052,1.0000,0.0000,0.0000,0.0000,0.0000
