R18A1800.593606
U-C_VOL_ 18/10/2018 00:59:36 18/10/2018 00:59:36 0170 23.7534 38.0631 -1.8 112.0 15.0 1013.0
22.0 162.0 30.0  00.0 -10.0 00.2  00.0
0000013 0020 0000013 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
0 (mV), 1 (counts), 2 (mV), 3 (counts), 4 (mV), 5 (counts), 6 (mV), 7 (counts), 8 (counts), 9 (counts)
9.1575,74.0000,0.0000,0.0000,9.6929,73.0000,0.0000,0.0000,23.0000,0.0000
9.1481,67.0000,0.0000,0.0000,9.6891,91.0000,0.0000,0.0000,33.0000,0.0000
9.1669,85.0000,0.0000,0.0000,9.6816,88.0000,0.0000,0.0000,31.0000,0.0000
9.1012,85.0000,0.0000,0.0000,9.6854,79.0000,0.0000,0.0000,33.0000,0.0000
9.1857,89.0000,0.0000,0.0000,9.6722,90.0000,0.0000,0.0000,34.0000,0.0000
9.0730,92.0000,0.0000,0.0000,9.7004,95.0000,0.0000,0.0000,38.0000,0.0000
9.3923,94.0000,0.0000,0.0000,9.6929,93.0000,0.0000,0.0000,54.0000,0.0000
9.4487,98.0000,0.0000,0.0000,9.7455,95.0000,0.0000,0.0000,70.0000,0.0000
10.1719,100.0000,0.0000,0.0000,10.3522,97.0000,0.0000,0.0000,80.0000,0.0000
14.3702,94.0000,0.0000,0.0000,18.4315,86.0000,0.0000,0.0000,80.0000,0.0000
17.8924,96.0000,0.0000,0.0000,32.7566,96.0000,0.0000,0.0000,71.0000,0.0000
22.4664,89.0000,0.0000,0.0000,39.6356,95.0000,0.0000,0.0000,86.0000,0.0000
37.8416,96.0000,0.0000,0.0000,76.2149,89.0000,0.0000,0.0000,86.0000,0.0000
45.4494,62.0000,0.0000,0.0000,138.6287,65.0000,0.0000,0.0000,92.0000,0.0000
39.9643,67.0000,0.0000,0.0000,151.3966,32.0000,0.0000,0.0000,79.0000,0.0000
47.2527,86.0000,0.0000,0.0000,181.7526,80.0000,0.0000,0.0000,79.0000,0.0000
78.6888,88.0000,0.0000,0.0000,200.0000,88.0000,0.0000,0.0000,85.0000,0.0000
141.3262,73.0000,0.0000,0.0000,200.0000,53.0000,0.0000,0.0000,75.0000,0.0000
216.9156,16.0000,0.0000,0.0000,200.0000,9.0000,0.0000,0.0000,28.0000,0.0000
277.2048,13.0000,0.0000,0.0000,200.0000,17.0000,0.0000,0.0000,9.0000,0.0000
328.3366,25.0000,0.0000,0.0000,200.0000,2.0000,0.0000,0.0000,25.0000,0.0000
354.7572,26.0000,0.0000,0.0000,200.0000,13.0000,0.0000,0.0000,14.0000,0.0000
386.9259,28.0000,0.0000,0.0000,200.0000,20.0000,0.0000,0.0000,9.0000,0.0000
411.2050,31.0000,0.0000,0.0000,200.0000,26.0000,0.0000,0.0000,2.0000,0.0000
357.0301,2.0000,0.0000,0.0000,200.0000,21.0000,0.0000,0.0000,2.0000,0.0000
327.9609,11.0000,0.0000,0.0000,200.0000,49.0000,0.0000,0.0000,0.0000,0.0000
668.7612,6.0000,0.0000,0.0000,200.0000,34.0000,0.0000,0.0000,0.0000,0.0000
1000.0000,3.0000,0.0000,0.0000,200.0000,21.0000,0.0000,0.0000,0.0000,0.0000
760.7401,4.0000,0.0000,0.0000,200.0000,32.0000,0.0000,0.0000,0.0000,0.0000
6.5464,5.0000,0.0000,0.0000,200.0000,19.0000,0.0000,0.0000,1.0000,0.0000
63.8114,3.0000,0.0000,0.0000,200.0000,16.0000,0.0000,0.0000,1.0000,0.0000
133.5869,2.0000,0.0000,0.0000,200.0000,20.0000,0.0000,0.0000,0.0000,0.0000
0.0000,2.0000,0.0000,0.0000,200.0000,9.0000,0.0000,0.0000,0.0000,0.0000
23.9410,1.0000,0.0000,0.0000,200.0000,15.0000,0.0000,0.0000,1.0000,0.0000
43.2798,2.0000,0.0000,0.0000,174.9958,12.0000,0.0000,0.0000,0.0000,0.0000
0.0000,4.0000,0.0000,0.0000,65.0681,7.0000,0.0000,0.0000,0.0000,0.0000
12.9144,0.0000,0.0000,0.0000,28.1544,12.0000,0.0000,0.0000,0.0000,0.0000
18.7001,2.0000,0.0000,0.0000,9.3303,20.0000,0.0000,0.0000,0.0000,0.0000
2.4984,3.0000,0.0000,0.0000,19.7520,8.0000,0.0000,0.0000,0.0000,0.0000
11.9189,3.0000,0.0000,0.0000,19.8535,16.0000,0.0000,0.0000,0.0000,0.0000
12.4730,0.0000,0.0000,0.0000,14.6332,12.0000,0.0000,0.0000,0.0000,0.0000
7.5420,2.0000,0.0000,0.0000,17.3833,19.0000,0.0000,0.0000,0.0000,0.0000
10.4255,3.0000,0.0000,0.0000,17.0283,18.0000,0.0000,0.0000,0.0000,0.0000
9.9934,3.0000,0.0000,0.0000,15.7490,16.0000,0.0000,0.0000,0.0000,0.0000
8.6503,2.0000,0.0000,0.0000,17.0489,19.0000,0.0000,0.0000,0.0000,0.0000
9.7774,2.0000,0.0000,0.0000,16.8292,17.0000,0.0000,0.0000,0.0000,0.0000
9.3829,0.0000,0.0000,0.0000,16.4009,18.0000,0.0000,0.0000,0.0000,0.0000
9.0824,3.0000,0.0000,0.0000,16.9907,9.0000,0.0000,0.0000,0.0000,0.0000
9.6271,1.0000,0.0000,0.0000,16.8573,9.0000,0.0000,0.0000,0.0000,0.0000
9.5614,1.0000,0.0000,0.0000,16.6526,21.0000,0.0000,0.0000,0.0000,0.0000
9.4956,2.0000,0.0000,0.0000,17.0809,14.0000,0.0000,0.0000,0.0000,0.0000
9.6459,0.0000,0.0000,0.0000,17.3495,9.0000,0.0000,0.0000,0.0000,0.0000
9.5708,0.0000,0.0000,0.0000,17.1692,8.0000,0.0000,0.0000,0.0000,0.0000
9.5238,0.0000,0.0000,0.0000,17.0226,5.0000,0.0000,0.0000,0.0000,0.0000
9.5802,1.0000,0.0000,0.0000,17.1447,3.0000,0.0000,0.0000,0.0000,0.0000
9.4299,0.0000,0.0000,0.0000,17.2631,9.0000,0.0000,0.0000,0.0000,0.0000
9.3078,0.0000,0.0000,0.0000,17.3138,9.0000,0.0000,0.0000,0.0000,0.0000
9.3923,0.0000,0.0000,0.0000,17.0151,4.0000,0.0000,0.0000,0.0000,0.0000
9.3735,1.0000,0.0000,0.0000,16.7972,5.0000,0.0000,0.0000,0.0000,0.0000
9.3641,1.0000,0.0000,0.0000,17.0884,7.0000,0.0000,0.0000,0.0000,0.0000
9.3923,1.0000,0.0000,0.0000,17.1072,2.0000,0.0000,0.0000,0.0000,0.0000
9.3547,0.0000,0.0000,0.0000,16.8385,6.0000,0.0000,0.0000,0.0000,0.0000
9.3641,0.0000,0.0000,0.0000,16.5756,6.0000,0.0000,0.0000,0.0000,0.0000
9.4205,1.0000,0.0000,0.0000,16.1736,3.0000,0.0000,0.0000,0.0000,0.0000
9.3078,0.0000,0.0000,0.0000,15.6852,3.0000,0.0000,0.0000,0.0000,0.0000
9.2326,0.0000,0.0000,0.0000,15.1141,4.0000,0.0000,0.0000,0.0000,0.0000
9.2139,0.0000,0.0000,0.0000,14.1880,3.0000,0.0000,0.0000,0.0000,0.0000
9.2045,0.0000,0.0000,0.0000,12.7998,5.0000,0.0000,0.0000,0.0000,0.0000
9.2045,0.0000,0.0000,0.0000,11.4943,4.0000,0.0000,0.0000,0.0000,0.0000
9.1951,0.0000,0.0000,0.0000,10.5607,3.0000,0.0000,0.0000,0.0000,0.0000
9.1293,1.0000,0.0000,0.0000,10.0197,2.0000,0.0000,0.0000,0.0000,0.0000
9.1199,0.0000,0.0000,0.0000,9.9559,4.0000,0.0000,0.0000,0.0000,0.0000
9.1387,0.0000,0.0000,0.0000,9.9746,1.0000,0.0000,0.0000,0.0000,0.0000
9.2514,0.0000,0.0000,0.0000,9.8356,1.0000,0.0000,0.0000,0.0000,0.0000
9.2514,0.0000,0.0000,0.0000,9.8262,5.0000,0.0000,0.0000,0.0000,0.0000
9.2796,0.0000,0.0000,0.0000,9.9183,2.0000,0.0000,0.0000,0.0000,0.0000
9.2608,0.0000,0.0000,0.0000,9.8939,0.0000,0.0000,0.0000,0.0000,0.0000
9.2233,0.0000,0.0000,0.0000,9.8957,2.0000,0.0000,0.0000,0.0000,0.0000
9.3078,0.0000,0.0000,0.0000,9.9089,1.0000,0.0000,0.0000,0.0000,0.0000
9.2326,1.0000,0.0000,0.0000,9.8168,1.0000,0.0000,0.0000,0.0000,0.0000
9.1857,0.0000,0.0000,0.0000,9.7718,0.0000,0.0000,0.0000,0.0000,0.0000
9.2045,0.0000,0.0000,0.0000,9.7755,0.0000,0.0000,0.0000,0.0000,0.0000
9.1857,0.0000,0.0000,0.0000,9.7248,0.0000,0.0000,0.0000,0.0000,0.0000
9.2608,0.0000,0.0000,0.0000,9.7417,1.0000,0.0000,0.0000,0.0000,0.0000
9.2514,0.0000,0.0000,0.0000,9.8262,0.0000,0.0000,0.0000,0.0000,0.0000
9.3078,0.0000,0.0000,0.0000,9.8394,2.0000,0.0000,0.0000,0.0000,0.0000
9.2702,1.0000,0.0000,0.0000,9.7455,1.0000,0.0000,0.0000,0.0000,0.0000
9.2608,0.0000,0.0000,0.0000,9.7549,0.0000,0.0000,0.0000,0.0000,0.0000
9.2326,0.0000,0.0000,0.0000,9.7643,1.0000,0.0000,0.0000,0.0000,0.0000
9.3078,1.0000,0.0000,0.0000,9.7135,0.0000,0.0000,0.0000,0.0000,0.0000
9.2233,0.0000,0.0000,0.0000,9.6703,2.0000,0.0000,0.0000,0.0000,0.0000
9.1857,0.0000,0.0000,0.0000,9.6478,0.0000,0.0000,0.0000,0.0000,0.0000
9.2045,0.0000,0.0000,0.0000,9.6403,2.0000,0.0000,0.0000,0.0000,0.0000
9.1387,0.0000,0.0000,0.0000,9.6459,1.0000,0.0000,0.0000,0.0000,0.0000
9.1293,0.0000,0.0000,0.0000,9.6478,0.0000,0.0000,0.0000,0.0000,0.0000
9.2139,0.0000,0.0000,0.0000,9.6854,0.0000,0.0000,0.0000,0.0000,0.0000
9.1951,0.0000,0.0000,0.0000,9.7060,1.0000,0.0000,0.0000,0.0000,0.0000
9.1951,0.0000,0.0000,0.0000,9.7098,0.0000,0.0000,0.0000,0.0000,0.0000
9.2139,0.0000,0.0000,0.0000,9.7210,1.0000,0.0000,0.0000,0.0000,0.0000
9.2890,0.0000,0.0000,0.0000,9.7173,0.0000,0.0000,0.0000,0.0000,0.0000
9.2420,1.0000,0.0000,0.0000,9.7192,0.0000,0.0000,0.0000,0.0000,0.0000
9.2420,0.0000,0.0000,0.0000,9.7173,1.0000,0.0000,0.0000,0.0000,0.0000
9.2233,0.0000,0.0000,0.0000,9.7210,0.0000,0.0000,0.0000,0.0000,0.0000
9.1951,0.0000,0.0000,0.0000,9.7173,0.0000,0.0000,0.0000,0.0000,0.0000
9.1951,0.0000,0.0000,0.0000,9.6778,0.0000,0.0000,0.0000,0.0000,0.0000
9.2233,0.0000,0.0000,0.0000,9.6647,1.0000,0.0000,0.0000,0.0000,0.0000
