R18A1800.483011
U-C_VOL_ 18/10/2018 00:48:30 18/10/2018 00:48:30 0170 23.7534 38.0631 -0.4 22.0 15.0 1013.0
22.0 162.0 30.0  00.0 -10.0 00.2  00.0
0000015 0020 0000015 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000015 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000015 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000015 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000015 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000015 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
0 (mV), 1 (counts), 2 (mV), 3 (counts), 4 (mV), 5 (counts), 6 (mV), 7 (counts), 8 (counts), 9 (counts)
8.8726,90.0000,0.0000,0.0000,9.3789,93.0000,0.0000,0.0000,37.0000,0.0000
8.8889,103.0000,0.0000,0.0000,9.3529,96.0000,0.0000,0.0000,33.0000,0.0000
8.8075,96.0000,0.0000,0.0000,9.3480,102.0000,0.0000,0.0000,35.0000,0.0000
8.8563,86.0000,0.0000,0.0000,9.3496,98.0000,0.0000,0.0000,30.0000,0.0000
8.9296,88.0000,0.0000,0.0000,9.3529,94.0000,0.0000,0.0000,28.0000,0.0000
8.7912,94.0000,0.0000,0.0000,9.3480,109.0000,0.0000,0.0000,43.0000,0.0000
9.0273,90.0000,0.0000,0.0000,9.3561,107.0000,0.0000,0.0000,57.0000,0.0000
9.0924,92.0000,0.0000,0.0000,9.4098,104.0000,0.0000,0.0000,85.0000,0.0000
10.8669,104.0000,0.0000,0.0000,12.6365,91.0000,0.0000,0.0000,91.0000,0.0000
22.5560,102.0000,0.0000,0.0000,42.8262,95.0000,0.0000,0.0000,96.0000,0.0000
34.8474,89.0000,0.0000,0.0000,92.9589,105.0000,0.0000,0.0000,95.0000,0.0000
31.7135,98.0000,0.0000,0.0000,98.3101,108.0000,0.0000,0.0000,96.0000,0.0000
24.4607,101.0000,0.0000,0.0000,72.7196,98.0000,0.0000,0.0000,96.0000,0.0000
22.0838,103.0000,0.0000,0.0000,62.1506,99.0000,0.0000,0.0000,95.0000,0.0000
20.1140,109.0000,0.0000,0.0000,57.5499,103.0000,0.0000,0.0000,97.0000,0.0000
20.0163,93.0000,0.0000,0.0000,67.4562,100.0000,0.0000,0.0000,96.0000,0.0000
26.9434,103.0000,0.0000,0.0000,121.4180,107.0000,0.0000,0.0000,101.0000,0.0000
41.2129,106.0000,0.0000,0.0000,183.1909,96.0000,0.0000,0.0000,97.0000,0.0000
54.8311,99.0000,0.0000,0.0000,193.3333,105.0000,0.0000,0.0000,94.0000,0.0000
55.6370,98.0000,0.0000,0.0000,192.8726,105.0000,0.0000,0.0000,110.0000,0.0000
46.8783,103.0000,0.0000,0.0000,178.0220,100.0000,0.0000,0.0000,95.0000,0.0000
46.5120,98.0000,0.0000,0.0000,154.7285,103.0000,0.0000,0.0000,108.0000,0.0000
48.3842,102.0000,0.0000,0.0000,154.5104,107.0000,0.0000,0.0000,92.0000,0.0000
46.4306,105.0000,0.0000,0.0000,145.7045,103.0000,0.0000,0.0000,105.0000,0.0000
49.6459,104.0000,0.0000,0.0000,140.9198,98.0000,0.0000,0.0000,98.0000,0.0000
52.4217,98.0000,0.0000,0.0000,148.0830,104.0000,0.0000,0.0000,106.0000,0.0000
51.4856,107.0000,0.0000,0.0000,148.5535,98.0000,0.0000,0.0000,91.0000,0.0000
51.7542,93.0000,0.0000,0.0000,149.3887,94.0000,0.0000,0.0000,98.0000,0.0000
52.6414,102.0000,0.0000,0.0000,154.2597,108.0000,0.0000,0.0000,100.0000,0.0000
53.8217,109.0000,0.0000,0.0000,153.2275,108.0000,0.0000,0.0000,101.0000,0.0000
54.2939,95.0000,0.0000,0.0000,152.2670,97.0000,0.0000,0.0000,100.0000,0.0000
55.0102,101.0000,0.0000,0.0000,154.6683,100.0000,0.0000,0.0000,97.0000,0.0000
55.3602,102.0000,0.0000,0.0000,153.1722,94.0000,0.0000,0.0000,95.0000,0.0000
53.8217,95.0000,0.0000,0.0000,151.4042,109.0000,0.0000,0.0000,99.0000,0.0000
53.1217,103.0000,0.0000,0.0000,151.5442,102.0000,0.0000,0.0000,101.0000,0.0000
52.8775,96.0000,0.0000,0.0000,149.4733,100.0000,0.0000,0.0000,99.0000,0.0000
52.1775,104.0000,0.0000,0.0000,147.5588,110.0000,0.0000,0.0000,102.0000,0.0000
52.1856,104.0000,0.0000,0.0000,143.5165,105.0000,0.0000,0.0000,98.0000,0.0000
51.1844,97.0000,0.0000,0.0000,141.5792,110.0000,0.0000,0.0000,96.0000,0.0000
48.7668,105.0000,0.0000,0.0000,139.6663,103.0000,0.0000,0.0000,97.0000,0.0000
48.8400,100.0000,0.0000,0.0000,135.3293,99.0000,0.0000,0.0000,92.0000,0.0000
49.0191,97.0000,0.0000,0.0000,131.9365,100.0000,0.0000,0.0000,93.0000,0.0000
48.5144,102.0000,0.0000,0.0000,127.0558,101.0000,0.0000,0.0000,97.0000,0.0000
47.8470,95.0000,0.0000,0.0000,123.2544,111.0000,0.0000,0.0000,97.0000,0.0000
45.6329,98.0000,0.0000,0.0000,121.4685,97.0000,0.0000,0.0000,87.0000,0.0000
43.4188,95.0000,0.0000,0.0000,118.4550,96.0000,0.0000,0.0000,89.0000,0.0000
41.9373,101.0000,0.0000,0.0000,113.9699,108.0000,0.0000,0.0000,91.0000,0.0000
39.9756,100.0000,0.0000,0.0000,111.0720,102.0000,0.0000,0.0000,93.0000,0.0000
39.2267,101.0000,0.0000,0.0000,108.7310,102.0000,0.0000,0.0000,97.0000,0.0000
39.0232,97.0000,0.0000,0.0000,106.4713,107.0000,0.0000,0.0000,93.0000,0.0000
38.2906,104.0000,0.0000,0.0000,104.4558,100.0000,0.0000,0.0000,92.0000,0.0000
38.2987,107.0000,0.0000,0.0000,100.4200,99.0000,0.0000,0.0000,97.0000,0.0000
38.4453,91.0000,0.0000,0.0000,96.4168,99.0000,0.0000,0.0000,97.0000,0.0000
36.5568,93.0000,0.0000,0.0000,92.6952,100.0000,0.0000,0.0000,96.0000,0.0000
34.4322,93.0000,0.0000,0.0000,90.2515,115.0000,0.0000,0.0000,93.0000,0.0000
34.7171,112.0000,0.0000,0.0000,87.1144,104.0000,0.0000,0.0000,92.0000,0.0000
35.0916,87.0000,0.0000,0.0000,84.2833,103.0000,0.0000,0.0000,94.0000,0.0000
32.9426,98.0000,0.0000,0.0000,82.9288,99.0000,0.0000,0.0000,93.0000,0.0000
31.2983,91.0000,0.0000,0.0000,81.6345,102.0000,0.0000,0.0000,95.0000,0.0000
32.4461,89.0000,0.0000,0.0000,80.8449,103.0000,0.0000,0.0000,90.0000,0.0000
33.3171,91.0000,0.0000,0.0000,77.5792,104.0000,0.0000,0.0000,86.0000,0.0000
31.4693,92.0000,0.0000,0.0000,72.7961,110.0000,0.0000,0.0000,92.0000,0.0000
29.8331,97.0000,0.0000,0.0000,71.7477,100.0000,0.0000,0.0000,91.0000,0.0000
28.9947,98.0000,0.0000,0.0000,70.5788,98.0000,0.0000,0.0000,82.0000,0.0000
28.3761,87.0000,0.0000,0.0000,67.1893,101.0000,0.0000,0.0000,86.0000,0.0000
28.0586,96.0000,0.0000,0.0000,66.3166,101.0000,0.0000,0.0000,87.0000,0.0000
27.9609,90.0000,0.0000,0.0000,65.8869,96.0000,0.0000,0.0000,90.0000,0.0000
27.2202,86.0000,0.0000,0.0000,63.5735,100.0000,0.0000,0.0000,88.0000,0.0000
25.1119,80.0000,0.0000,0.0000,61.4196,95.0000,0.0000,0.0000,89.0000,0.0000
24.0781,96.0000,0.0000,0.0000,60.7147,98.0000,0.0000,0.0000,87.0000,0.0000
24.3305,92.0000,0.0000,0.0000,58.3687,93.0000,0.0000,0.0000,91.0000,0.0000
24.8514,102.0000,0.0000,0.0000,55.5100,94.0000,0.0000,0.0000,86.0000,0.0000
25.3236,91.0000,0.0000,0.0000,55.7281,108.0000,0.0000,0.0000,98.0000,0.0000
24.8352,98.0000,0.0000,0.0000,55.5083,106.0000,0.0000,0.0000,82.0000,0.0000
24.7212,90.0000,0.0000,0.0000,53.6752,98.0000,0.0000,0.0000,85.0000,0.0000
23.4595,96.0000,0.0000,0.0000,53.1396,103.0000,0.0000,0.0000,90.0000,0.0000
21.8966,85.0000,0.0000,0.0000,51.7770,94.0000,0.0000,0.0000,96.0000,0.0000
21.5385,91.0000,0.0000,0.0000,48.8238,97.0000,0.0000,0.0000,85.0000,0.0000
