R18A1800.590114
U-C_VOL_ 18/10/2018 00:59:01 18/10/2018 00:59:01 0170 23.7534 38.0631 0.0 112.0 15.0 1013.0
22.0 162.0 30.0  00.0 -10.0 00.2  00.0
0000013 0020 0000013 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000013 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000013 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000013 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000013 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000013 4.3651 BC2
0 (mV), 1 (counts), 2 (mV), 3 (counts), 4 (mV), 5 (counts), 6 (mV), 7 (counts), 8 (counts), 9 (counts)
9.1387,84.0000,0.0000,0.0000,9.6797,84.0000,0.0000,0.0000,87.0000,0.0000
9.1105,82.0000,0.0000,0.0000,9.6910,71.0000,0.0000,0.0000,85.0000,0.0000
9.1105,85.0000,0.0000,0.0000,9.6835,60.0000,0.0000,0.0000,88.0000,0.0000
9.0824,93.0000,0.0000,0.0000,9.6929,80.0000,0.0000,0.0000,78.0000,0.0000
9.2233,91.0000,0.0000,0.0000,9.7004,84.0000,0.0000,0.0000,82.0000,0.0000
8.9884,93.0000,0.0000,0.0000,9.7210,84.0000,0.0000,0.0000,92.0000,0.0000
9.2139,90.0000,0.0000,0.0000,9.7060,80.0000,0.0000,0.0000,84.0000,0.0000
9.2890,68.0000,0.0000,0.0000,9.7436,11.0000,0.0000,0.0000,78.0000,0.0000
11.0829,18.0000,0.0000,0.0000,10.8481,10.0000,0.0000,0.0000,29.0000,0.0000
23.3681,11.0000,0.0000,0.0000,29.4111,16.0000,0.0000,0.0000,35.0000,0.0000
41.7488,29.0000,0.0000,0.0000,85.7312,0.0000,0.0000,0.0000,37.0000,0.0000
42.9699,33.0000,0.0000,0.0000,137.6726,15.0000,0.0000,0.0000,57.0000,0.0000
29.3980,48.0000,0.0000,0.0000,122.3575,30.0000,0.0000,0.0000,116.0000,0.0000
32.7604,31.0000,0.0000,0.0000,95.5255,35.0000,0.0000,0.0000,97.0000,0.0000
47.2058,17.0000,0.0000,0.0000,140.5974,37.0000,0.0000,0.0000,61.0000,0.0000
71.0904,29.0000,0.0000,0.0000,198.6268,77.0000,0.0000,0.0000,81.0000,0.0000
324.1664,7.0000,0.0000,0.0000,200.0000,86.0000,0.0000,0.0000,87.0000,0.0000
752.0147,5.0000,0.0000,0.0000,200.0000,106.0000,0.0000,0.0000,85.0000,0.0000
323.0394,3.0000,0.0000,0.0000,200.0000,122.0000,0.0000,0.0000,83.0000,0.0000
0.0000,4.0000,0.0000,0.0000,200.0000,99.0000,0.0000,0.0000,82.0000,0.0000
50.5213,2.0000,0.0000,0.0000,200.0000,105.0000,0.0000,0.0000,80.0000,0.0000
66.2910,0.0000,0.0000,0.0000,200.0000,95.0000,0.0000,0.0000,72.0000,0.0000
0.0000,4.0000,0.0000,0.0000,200.0000,90.0000,0.0000,0.0000,80.0000,0.0000
20.5222,1.0000,0.0000,0.0000,172.0447,78.0000,0.0000,0.0000,81.0000,0.0000
23.0300,3.0000,0.0000,0.0000,33.3446,78.0000,0.0000,0.0000,83.0000,0.0000
0.0751,1.0000,0.0000,0.0000,33.8199,76.0000,0.0000,0.0000,74.0000,0.0000
13.0178,0.0000,0.0000,0.0000,22.5397,81.0000,0.0000,0.0000,78.0000,0.0000
13.3183,1.0000,0.0000,0.0000,8.6879,72.0000,0.0000,0.0000,80.0000,0.0000
5.7575,0.0000,0.0000,0.0000,21.3675,73.0000,0.0000,0.0000,78.0000,0.0000
10.8857,1.0000,0.0000,0.0000,18.0877,73.0000,0.0000,0.0000,74.0000,0.0000
10.2658,0.0000,0.0000,0.0000,14.5788,68.0000,0.0000,0.0000,83.0000,0.0000
8.1901,0.0000,0.0000,0.0000,18.1666,75.0000,0.0000,0.0000,81.0000,0.0000
9.8619,1.0000,0.0000,0.0000,16.7634,75.0000,0.0000,0.0000,75.0000,0.0000
9.2233,1.0000,0.0000,0.0000,15.9106,81.0000,0.0000,0.0000,79.0000,0.0000
8.6973,0.0000,0.0000,0.0000,17.1053,79.0000,0.0000,0.0000,83.0000,0.0000
9.4487,0.0000,0.0000,0.0000,16.4910,78.0000,0.0000,0.0000,77.0000,0.0000
9.2326,1.0000,0.0000,0.0000,15.7998,75.0000,0.0000,0.0000,82.0000,0.0000
9.1857,0.0000,0.0000,0.0000,15.5950,79.0000,0.0000,0.0000,80.0000,0.0000
9.6177,2.0000,0.0000,0.0000,14.7572,69.0000,0.0000,0.0000,81.0000,0.0000
9.4956,0.0000,0.0000,0.0000,13.5005,81.0000,0.0000,0.0000,83.0000,0.0000
9.3547,0.0000,0.0000,0.0000,12.1893,78.0000,0.0000,0.0000,75.0000,0.0000
9.3735,0.0000,0.0000,0.0000,11.0623,77.0000,0.0000,0.0000,82.0000,0.0000
9.1857,0.0000,0.0000,0.0000,10.3578,72.0000,0.0000,0.0000,82.0000,0.0000
9.0542,1.0000,0.0000,0.0000,10.0028,77.0000,0.0000,0.0000,76.0000,0.0000
8.9978,0.0000,0.0000,0.0000,9.8262,75.0000,0.0000,0.0000,85.0000,0.0000
8.9603,0.0000,0.0000,0.0000,9.7567,75.0000,0.0000,0.0000,76.0000,0.0000
8.9415,0.0000,0.0000,0.0000,9.8168,78.0000,0.0000,0.0000,82.0000,0.0000
9.1012,0.0000,0.0000,0.0000,9.8788,73.0000,0.0000,0.0000,79.0000,0.0000
9.2139,0.0000,0.0000,0.0000,9.9164,76.0000,0.0000,0.0000,82.0000,0.0000
9.2045,0.0000,0.0000,0.0000,9.9953,68.0000,0.0000,0.0000,84.0000,0.0000
9.3360,1.0000,0.0000,0.0000,9.9765,71.0000,0.0000,0.0000,81.0000,0.0000
9.3641,0.0000,0.0000,0.0000,9.9521,74.0000,0.0000,0.0000,79.0000,0.0000
9.4111,0.0000,0.0000,0.0000,9.9634,69.0000,0.0000,0.0000,78.0000,0.0000
9.3923,0.0000,0.0000,0.0000,9.9521,66.0000,0.0000,0.0000,82.0000,0.0000
9.2608,0.0000,0.0000,0.0000,9.9728,69.0000,0.0000,0.0000,75.0000,0.0000
9.1575,0.0000,0.0000,0.0000,9.9033,61.0000,0.0000,0.0000,75.0000,0.0000
9.1857,0.0000,0.0000,0.0000,9.8112,70.0000,0.0000,0.0000,86.0000,0.0000
9.1105,0.0000,0.0000,0.0000,9.7567,66.0000,0.0000,0.0000,74.0000,0.0000
9.0448,0.0000,0.0000,0.0000,9.7624,66.0000,0.0000,0.0000,79.0000,0.0000
9.0354,0.0000,0.0000,0.0000,9.7849,68.0000,0.0000,0.0000,78.0000,0.0000
9.2139,0.0000,0.0000,0.0000,9.7586,69.0000,0.0000,0.0000,83.0000,0.0000
9.2233,0.0000,0.0000,0.0000,9.8338,59.0000,0.0000,0.0000,75.0000,0.0000
9.2233,0.0000,0.0000,0.0000,9.8826,69.0000,0.0000,0.0000,77.0000,0.0000
9.2702,0.0000,0.0000,0.0000,9.7812,71.0000,0.0000,0.0000,75.0000,0.0000
9.2702,0.0000,0.0000,0.0000,9.7549,66.0000,0.0000,0.0000,82.0000,0.0000
9.2514,0.0000,0.0000,0.0000,9.7830,71.0000,0.0000,0.0000,75.0000,0.0000
9.1199,0.0000,0.0000,0.0000,9.7229,64.0000,0.0000,0.0000,82.0000,0.0000
9.1293,0.0000,0.0000,0.0000,9.6835,72.0000,0.0000,0.0000,78.0000,0.0000
9.1199,0.0000,0.0000,0.0000,9.7023,60.0000,0.0000,0.0000,79.0000,0.0000
9.1293,0.0000,0.0000,0.0000,9.7079,67.0000,0.0000,0.0000,81.0000,0.0000
9.0072,0.0000,0.0000,0.0000,9.6572,62.0000,0.0000,0.0000,75.0000,0.0000
9.1012,0.0000,0.0000,0.0000,9.6196,70.0000,0.0000,0.0000,80.0000,0.0000
9.1012,0.0000,0.0000,0.0000,9.6591,60.0000,0.0000,0.0000,79.0000,0.0000
9.1763,0.0000,0.0000,0.0000,9.7060,65.0000,0.0000,0.0000,76.0000,0.0000
9.1857,0.0000,0.0000,0.0000,9.7661,73.0000,0.0000,0.0000,78.0000,0.0000
9.2139,0.0000,0.0000,0.0000,9.8469,65.0000,0.0000,0.0000,77.0000,0.0000
9.2233,0.0000,0.0000,0.0000,9.7643,67.0000,0.0000,0.0000,82.0000,0.0000
9.1575,0.0000,0.0000,0.0000,9.7210,63.0000,0.0000,0.0000,77.0000,0.0000
9.2045,0.0000,0.0000,0.0000,9.7417,69.0000,0.0000,0.0000,78.0000,0.0000
9.1857,0.0000,0.0000,0.0000,9.6966,63.0000,0.0000,0.0000,76.0000,0.0000
9.1951,0.0000,0.0000,0.0000,9.6666,67.0000,0.0000,0.0000,75.0000,0.0000
