R18A1803.304479
U-C_VOL_ 18/10/2018 03:30:43 18/10/2018 03:30:43 0170 23.7534 38.0631 -0.5 22.0 15.0 1013.0
10.0 169.0 02.0  00.0 -20.0 00.5  00.0
0000015 0020 0000015 0000 10
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000015 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000015 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.p 0 0 09 000 12 000014 0.500 BT0
1 1 1 16380 1 0780 3.75 00355.p 0 0 00 000 00 000014 4.3651 BC0
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000015 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000015 4.3651 BC1
1 0 1 16380 1 0780 3.75 00355.s 0 0 09 000 12 000014 0.100 BT1
1 1 1 16380 1 0780 3.75 00355.s 0 0 00 000 00 000014 4.3651 BC1
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000015 4.3651 BC2
1 1 2 16380 1 0850 3.75 00387.o 0 0 00 000 00 000014 4.3651 BC2
0 (mV), 1 (counts), 2 (mV), 3 (counts), 4 (mV), 5 (counts), 6 (mV), 7 (counts), 8 (counts), 9 (counts)
8.8482,66.0000,0.0000,0.0000,9.3512,97.0000,0.0000,0.0000,23.0000,0.0000
8.8238,97.0000,0.0000,0.0000,9.3626,45.0000,0.0000,0.0000,43.0000,0.0000
8.8238,90.0000,0.0000,0.0000,9.3545,33.0000,0.0000,0.0000,52.0000,0.0000
8.8726,96.0000,0.0000,0.0000,9.3431,52.0000,0.0000,0.0000,51.0000,0.0000
8.8645,95.0000,0.0000,0.0000,9.3496,45.0000,0.0000,0.0000,40.0000,0.0000
8.6691,93.0000,0.0000,0.0000,9.3675,48.0000,0.0000,0.0000,26.0000,0.0000
8.9052,79.0000,0.0000,0.0000,9.3431,59.0000,0.0000,0.0000,33.0000,0.0000
8.9621,69.0000,0.0000,0.0000,9.3773,76.0000,0.0000,0.0000,54.0000,0.0000
9.1901,63.0000,0.0000,0.0000,9.6801,82.0000,0.0000,0.0000,69.0000,0.0000
12.3403,71.0000,0.0000,0.0000,14.3980,96.0000,0.0000,0.0000,71.0000,0.0000
49.1168,86.0000,0.0000,0.0000,84.9296,100.0000,0.0000,0.0000,78.0000,0.0000
185.3398,92.0000,0.0000,0.0000,192.2849,91.0000,0.0000,0.0000,88.0000,0.0000
265.3968,87.0000,0.0000,0.0000,193.3333,96.0000,0.0000,0.0000,87.0000,0.0000
168.5144,95.0000,0.0000,0.0000,193.3333,93.0000,0.0000,0.0000,87.0000,0.0000
72.2426,90.0000,0.0000,0.0000,193.3333,104.0000,0.0000,0.0000,84.0000,0.0000
34.1311,89.0000,0.0000,0.0000,193.3333,92.0000,0.0000,0.0000,95.0000,0.0000
12.0879,89.0000,0.0000,0.0000,193.3333,109.0000,0.0000,0.0000,88.0000,0.0000
12.5682,93.0000,0.0000,0.0000,193.3333,104.0000,0.0000,0.0000,91.0000,0.0000
17.4359,95.0000,0.0000,0.0000,149.9780,101.0000,0.0000,0.0000,99.0000,0.0000
15.3521,95.0000,0.0000,0.0000,60.9540,102.0000,0.0000,0.0000,89.0000,0.0000
17.9080,100.0000,0.0000,0.0000,47.9821,102.0000,0.0000,0.0000,92.0000,0.0000
21.3757,90.0000,0.0000,0.0000,52.0879,100.0000,0.0000,0.0000,80.0000,0.0000
21.6199,101.0000,0.0000,0.0000,55.2593,103.0000,0.0000,0.0000,94.0000,0.0000
23.3862,96.0000,0.0000,0.0000,58.6406,101.0000,0.0000,0.0000,83.0000,0.0000
25.7143,95.0000,0.0000,0.0000,60.6317,96.0000,0.0000,0.0000,86.0000,0.0000
26.0236,100.0000,0.0000,0.0000,62.4892,94.0000,0.0000,0.0000,90.0000,0.0000
26.3085,95.0000,0.0000,0.0000,63.4481,108.0000,0.0000,0.0000,89.0000,0.0000
26.0236,94.0000,0.0000,0.0000,63.8258,100.0000,0.0000,0.0000,94.0000,0.0000
24.4526,94.0000,0.0000,0.0000,64.1661,95.0000,0.0000,0.0000,94.0000,0.0000
25.1852,94.0000,0.0000,0.0000,64.1840,96.0000,0.0000,0.0000,95.0000,0.0000
26.7562,95.0000,0.0000,0.0000,64.6072,101.0000,0.0000,0.0000,90.0000,0.0000
26.4957,84.0000,0.0000,0.0000,65.1673,99.0000,0.0000,0.0000,95.0000,0.0000
25.9666,86.0000,0.0000,0.0000,66.1832,94.0000,0.0000,0.0000,86.0000,0.0000
25.8689,100.0000,0.0000,0.0000,65.5792,104.0000,0.0000,0.0000,82.0000,0.0000
25.8201,95.0000,0.0000,0.0000,64.2019,104.0000,0.0000,0.0000,86.0000,0.0000
25.5759,89.0000,0.0000,0.0000,63.6060,94.0000,0.0000,0.0000,88.0000,0.0000
25.4050,94.0000,0.0000,0.0000,62.4013,94.0000,0.0000,0.0000,95.0000,0.0000
25.4782,94.0000,0.0000,0.0000,60.4591,97.0000,0.0000,0.0000,74.0000,0.0000
25.0387,99.0000,0.0000,0.0000,59.3065,98.0000,0.0000,0.0000,86.0000,0.0000
24.3305,90.0000,0.0000,0.0000,58.7367,90.0000,0.0000,0.0000,86.0000,0.0000
23.2886,93.0000,0.0000,0.0000,56.8807,103.0000,0.0000,0.0000,84.0000,0.0000
22.1652,85.0000,0.0000,0.0000,54.7236,91.0000,0.0000,0.0000,78.0000,0.0000
22.6862,90.0000,0.0000,0.0000,52.3142,92.0000,0.0000,0.0000,88.0000,0.0000
22.7269,87.0000,0.0000,0.0000,50.1229,95.0000,0.0000,0.0000,83.0000,0.0000
21.6361,94.0000,0.0000,0.0000,49.7810,93.0000,0.0000,0.0000,88.0000,0.0000
21.8885,84.0000,0.0000,0.0000,49.3952,100.0000,0.0000,0.0000,82.0000,0.0000
21.8885,93.0000,0.0000,0.0000,48.3337,96.0000,0.0000,0.0000,82.0000,0.0000
21.0338,79.0000,0.0000,0.0000,47.3960,95.0000,0.0000,0.0000,76.0000,0.0000
20.2523,85.0000,0.0000,0.0000,45.6931,99.0000,0.0000,0.0000,92.0000,0.0000
20.2849,83.0000,0.0000,0.0000,45.0094,103.0000,0.0000,0.0000,79.0000,0.0000
20.7326,83.0000,0.0000,0.0000,43.5083,98.0000,0.0000,0.0000,84.0000,0.0000
20.0488,89.0000,0.0000,0.0000,40.6984,91.0000,0.0000,0.0000,81.0000,0.0000
19.1941,77.0000,0.0000,0.0000,39.6353,95.0000,0.0000,0.0000,81.0000,0.0000
18.7546,80.0000,0.0000,0.0000,38.6015,94.0000,0.0000,0.0000,74.0000,0.0000
18.2825,86.0000,0.0000,0.0000,38.0090,94.0000,0.0000,0.0000,72.0000,0.0000
17.5092,84.0000,0.0000,0.0000,37.8982,93.0000,0.0000,0.0000,72.0000,0.0000
17.1754,80.0000,0.0000,0.0000,37.0403,101.0000,0.0000,0.0000,80.0000,0.0000
17.3708,77.0000,0.0000,0.0000,36.0961,95.0000,0.0000,0.0000,74.0000,0.0000
17.3301,69.0000,0.0000,0.0000,35.8421,87.0000,0.0000,0.0000,79.0000,0.0000
16.6626,77.0000,0.0000,0.0000,35.1111,103.0000,0.0000,0.0000,77.0000,0.0000
17.4115,68.0000,0.0000,0.0000,33.7696,95.0000,0.0000,0.0000,74.0000,0.0000
18.2173,85.0000,0.0000,0.0000,33.1608,91.0000,0.0000,0.0000,72.0000,0.0000
16.7277,69.0000,0.0000,0.0000,32.9980,94.0000,0.0000,0.0000,69.0000,0.0000
16.0114,70.0000,0.0000,0.0000,32.7017,97.0000,0.0000,0.0000,73.0000,0.0000
16.6545,70.0000,0.0000,0.0000,30.9044,94.0000,0.0000,0.0000,72.0000,0.0000
16.3207,82.0000,0.0000,0.0000,29.6068,98.0000,0.0000,0.0000,75.0000,0.0000
15.4009,76.0000,0.0000,0.0000,29.8641,90.0000,0.0000,0.0000,63.0000,0.0000
14.5625,67.0000,0.0000,0.0000,28.5421,82.0000,0.0000,0.0000,65.0000,0.0000
14.6846,65.0000,0.0000,0.0000,26.9499,95.0000,0.0000,0.0000,65.0000,0.0000
15.4416,64.0000,0.0000,0.0000,26.4453,86.0000,0.0000,0.0000,63.0000,0.0000
15.2707,62.0000,0.0000,0.0000,26.5348,92.0000,0.0000,0.0000,68.0000,0.0000
15.0020,67.0000,0.0000,0.0000,26.9044,92.0000,0.0000,0.0000,63.0000,0.0000
14.7416,67.0000,0.0000,0.0000,26.6797,86.0000,0.0000,0.0000,64.0000,0.0000
14.3753,64.0000,0.0000,0.0000,25.7468,94.0000,0.0000,0.0000,64.0000,0.0000
14.3346,57.0000,0.0000,0.0000,24.9589,90.0000,0.0000,0.0000,61.0000,0.0000
14.3264,53.0000,0.0000,0.0000,24.9345,88.0000,0.0000,0.0000,65.0000,0.0000
13.8543,61.0000,0.0000,0.0000,24.2312,91.0000,0.0000,0.0000,62.0000,0.0000
12.8449,66.0000,0.0000,0.0000,23.1404,88.0000,0.0000,0.0000,58.0000,0.0000
12.8449,58.0000,0.0000,0.0000,22.3313,80.0000,0.0000,0.0000,60.0000,0.0000
13.2275,52.0000,0.0000,0.0000,22.0204,95.0000,0.0000,0.0000,49.0000,0.0000
13.1787,50.0000,0.0000,0.0000,21.9617,85.0000,0.0000,0.0000,56.0000,0.0000
13.4147,56.0000,0.0000,0.0000,21.2568,88.0000,0.0000,0.0000,66.0000,0.0000
13.5857,59.0000,0.0000,0.0000,20.7684,91.0000,0.0000,0.0000,60.0000,0.0000
12.4949,54.0000,0.0000,0.0000,21.6589,89.0000,0.0000,0.0000,57.0000,0.0000
12.2426,47.0000,0.0000,0.0000,21.7615,92.0000,0.0000,0.0000,57.0000,0.0000
12.7961,45.0000,0.0000,0.0000,19.9544,86.0000,0.0000,0.0000,53.0000,0.0000
12.6496,51.0000,0.0000,0.0000,19.6874,75.0000,0.0000,0.0000,50.0000,0.0000
12.2589,46.0000,0.0000,0.0000,20.2051,83.0000,0.0000,0.0000,48.0000,0.0000
12.1368,57.0000,0.0000,0.0000,19.2527,80.0000,0.0000,0.0000,49.0000,0.0000
11.8193,50.0000,0.0000,0.0000,18.7790,87.0000,0.0000,0.0000,44.0000,0.0000
11.9740,48.0000,0.0000,0.0000,19.3537,83.0000,0.0000,0.0000,52.0000,0.0000
12.4624,52.0000,0.0000,0.0000,19.0460,88.0000,0.0000,0.0000,38.0000,0.0000
11.9821,41.0000,0.0000,0.0000,18.8311,78.0000,0.0000,0.0000,49.0000,0.0000
11.8763,51.0000,0.0000,0.0000,18.9906,82.0000,0.0000,0.0000,54.0000,0.0000
11.9414,44.0000,0.0000,0.0000,18.7139,82.0000,0.0000,0.0000,54.0000,0.0000
11.4530,34.0000,0.0000,0.0000,18.8392,85.0000,0.0000,0.0000,47.0000,0.0000
11.5507,50.0000,0.0000,0.0000,18.5690,86.0000,0.0000,0.0000,46.0000,0.0000
11.8519,49.0000,0.0000,0.0000,17.5092,74.0000,0.0000,0.0000,45.0000,0.0000
11.7949,33.0000,0.0000,0.0000,17.0696,67.0000,0.0000,0.0000,47.0000,0.0000
11.9658,43.0000,0.0000,0.0000,17.5287,84.0000,0.0000,0.0000,43.0000,0.0000
11.9251,42.0000,0.0000,0.0000,17.4164,85.0000,0.0000,0.0000,40.0000,0.0000
11.3960,34.0000,0.0000,0.0000,17.3610,77.0000,0.0000,0.0000,38.0000,0.0000
11.0867,39.0000,0.0000,0.0000,17.3757,74.0000,0.0000,0.0000,44.0000,0.0000
11.1762,36.0000,0.0000,0.0000,16.4200,81.0000,0.0000,0.0000,52.0000,0.0000
10.9239,39.0000,0.0000,0.0000,16.5714,73.0000,0.0000,0.0000,44.0000,0.0000
11.2088,45.0000,0.0000,0.0000,16.7473,70.0000,0.0000,0.0000,42.0000,0.0000
11.5914,40.0000,0.0000,0.0000,15.8242,66.0000,0.0000,0.0000,47.0000,0.0000
11.1518,41.0000,0.0000,0.0000,15.6630,80.0000,0.0000,0.0000,40.0000,0.0000
10.9565,32.0000,0.0000,0.0000,15.8258,75.0000,0.0000,0.0000,42.0000,0.0000
11.3390,42.0000,0.0000,0.0000,15.5246,70.0000,0.0000,0.0000,39.0000,0.0000
11.0460,31.0000,0.0000,0.0000,15.4839,69.0000,0.0000,0.0000,28.0000,0.0000
10.5088,38.0000,0.0000,0.0000,15.6956,69.0000,0.0000,0.0000,37.0000,0.0000
10.3622,42.0000,0.0000,0.0000,15.7835,74.0000,0.0000,0.0000,39.0000,0.0000
10.8913,46.0000,0.0000,0.0000,15.6760,68.0000,0.0000,0.0000,34.0000,0.0000
11.3146,31.0000,0.0000,0.0000,15.4269,73.0000,0.0000,0.0000,36.0000,0.0000
10.9890,35.0000,0.0000,0.0000,14.8604,67.0000,0.0000,0.0000,42.0000,0.0000
10.7530,32.0000,0.0000,0.0000,14.1148,60.0000,0.0000,0.0000,33.0000,0.0000
10.8751,33.0000,0.0000,0.0000,14.0676,59.0000,0.0000,0.0000,33.0000,0.0000
10.7530,31.0000,0.0000,0.0000,14.5218,55.0000,0.0000,0.0000,34.0000,0.0000
10.6878,22.0000,0.0000,0.0000,14.3980,66.0000,0.0000,0.0000,29.0000,0.0000
10.9809,16.0000,0.0000,0.0000,14.2076,63.0000,0.0000,0.0000,35.0000,0.0000
11.2251,27.0000,0.0000,0.0000,14.3394,65.0000,0.0000,0.0000,35.0000,0.0000
10.8751,34.0000,0.0000,0.0000,14.3346,60.0000,0.0000,0.0000,32.0000,0.0000
10.8669,33.0000,0.0000,0.0000,14.2532,60.0000,0.0000,0.0000,27.0000,0.0000
10.6146,30.0000,0.0000,0.0000,14.4957,67.0000,0.0000,0.0000,30.0000,0.0000
10.3378,32.0000,0.0000,0.0000,14.5283,60.0000,0.0000,0.0000,33.0000,0.0000
10.4274,29.0000,0.0000,0.0000,14.0024,55.0000,0.0000,0.0000,29.0000,0.0000
10.2727,27.0000,0.0000,0.0000,13.9422,60.0000,0.0000,0.0000,28.0000,0.0000
10.0529,30.0000,0.0000,0.0000,13.8901,54.0000,0.0000,0.0000,29.0000,0.0000
9.8820,28.0000,0.0000,0.0000,13.5661,55.0000,0.0000,0.0000,36.0000,0.0000
9.8250,21.0000,0.0000,0.0000,13.7045,59.0000,0.0000,0.0000,27.0000,0.0000
10.2239,25.0000,0.0000,0.0000,13.5319,51.0000,0.0000,0.0000,34.0000,0.0000
10.5088,25.0000,0.0000,0.0000,13.0842,66.0000,0.0000,0.0000,32.0000,0.0000
10.2808,16.0000,0.0000,0.0000,13.2226,60.0000,0.0000,0.0000,26.0000,0.0000
10.2320,26.0000,0.0000,0.0000,13.4359,62.0000,0.0000,0.0000,34.0000,0.0000
10.3704,27.0000,0.0000,0.0000,13.0794,61.0000,0.0000,0.0000,29.0000,0.0000
10.1994,27.0000,0.0000,0.0000,12.9377,56.0000,0.0000,0.0000,28.0000,0.0000
10.0773,16.0000,0.0000,0.0000,13.0273,58.0000,0.0000,0.0000,24.0000,0.0000
10.2076,28.0000,0.0000,0.0000,12.5112,49.0000,0.0000,0.0000,29.0000,0.0000
10.0041,22.0000,0.0000,0.0000,12.2523,60.0000,0.0000,0.0000,22.0000,0.0000
9.8575,27.0000,0.0000,0.0000,12.5470,53.0000,0.0000,0.0000,22.0000,0.0000
10.0611,19.0000,0.0000,0.0000,12.5438,56.0000,0.0000,0.0000,22.0000,0.0000
9.8087,25.0000,0.0000,0.0000,12.6349,47.0000,0.0000,0.0000,29.0000,0.0000
9.8250,28.0000,0.0000,0.0000,13.0582,56.0000,0.0000,0.0000,36.0000,0.0000
10.2808,24.0000,0.0000,0.0000,12.8433,48.0000,0.0000,0.0000,25.0000,0.0000
10.2890,21.0000,0.0000,0.0000,12.4477,37.0000,0.0000,0.0000,24.0000,0.0000
9.9308,22.0000,0.0000,0.0000,12.7391,56.0000,0.0000,0.0000,25.0000,0.0000
9.8006,27.0000,0.0000,0.0000,12.9101,63.0000,0.0000,0.0000,24.0000,0.0000
